Gender,SeniorCitizen,Partner,Dependents,Tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,AverageMonthlySpend,ChargeDifference,ServiceCount,TenureGroup,ChargeGroup,ContractRisk,ElectronicPayment,HasTechSupport,HasOnlineSecurity
Female,1,Yes,No,32,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,32.09,995.46,Yes,31.108125,0.9818750000000023,2,Established,Low,2,0,0,0
Male,0,No,No,7,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,63.1,441.45,Yes,63.06428571428571,0.035714285714291805,5,New,Medium,2,1,1,1
Male,0,Yes,No,68,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,No,Electronic check,81.5,5349.55,No,78.66985294117647,2.8301470588235276,2,Loyal,High,0,1,0,0
Male,0,Yes,No,13,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card,35.76,693.67,No,53.35923076923076,-17.599230769230765,2,Developing,Low,2,0,0,0
Female,0,Yes,No,29,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card,89.26,2584.05,No,89.10517241379311,0.15482758620689197,4,Established,High,2,0,0,1
Female,0,No,Yes,61,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer,80.76,5003.44,No,82.02360655737704,-1.263606557377031,2,Loyal,High,2,0,0,0
Female,0,No,No,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer,19.74,731.51,No,23.59709677419355,-3.8570967741935505,1,Established,Low,1,0,0,0
Female,0,No,No,51,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,77.18,3849.97,Yes,75.48960784313725,1.6903921568627567,6,Loyal,High,0,1,0,0
Male,0,Yes,No,5,Yes,No,DSL,No,No,No,Yes,No,No,One year,Yes,Electronic check,55.4,174.37,Yes,34.874,20.525999999999996,2,New,Medium,1,1,1,0
Female,0,Yes,Yes,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card,22.99,633.05,No,28.775,-5.785,1,Developing,Low,2,0,0,0
Male,0,Yes,Yes,55,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,No,Credit card,89.4,4851.23,No,88.20418181818181,1.195818181818197,5,Loyal,High,1,0,0,0
Male,1,No,No,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,23.32,411.47,Yes,21.656315789473684,1.6636842105263163,1,Developing,Low,1,0,0,0
Female,0,Yes,Yes,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,21.8,592.79,No,19.759666666666664,2.0403333333333364,1,Established,Low,2,1,0,0
Female,0,No,Yes,6,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,No,Electronic check,79.22,235.0,Yes,39.166666666666664,40.053333333333335,2,New,High,1,1,0,0
Male,0,No,No,37,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Yes,Mailed check,89.66,3298.84,No,89.15783783783785,0.5021621621621506,4,Established,High,1,0,0,1
Female,0,Yes,Yes,26,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,83.9,2175.0,No,83.65384615384616,0.24615384615384528,4,Established,High,2,1,0,0
Female,0,Yes,Yes,62,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Two year,No,Electronic check,55.56,3529.87,No,56.93338709677419,-1.373387096774188,4,Loyal,Medium,0,1,0,1
Male,0,Yes,Yes,29,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,83.46,2383.55,No,82.19137931034483,1.2686206896551653,4,Established,High,2,0,0,0
Male,0,No,No,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,32.18,1881.12,No,31.351999999999997,0.828000000000003,1,Loyal,Low,2,0,0,0
Male,0,No,No,66,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,30.16,2033.01,No,30.80318181818182,-0.6431818181818194,2,Loyal,Low,2,0,0,0
Female,0,Yes,Yes,61,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,27.83,1768.66,No,28.9944262295082,-1.1644262295082015,2,Loyal,Low,2,0,0,0
Female,1,No,No,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,27.18,1373.56,Yes,25.436296296296295,1.743703703703705,1,Loyal,Low,2,1,0,0
Female,0,Yes,No,43,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,59.85,2413.92,No,56.137674418604654,3.7123255813953477,4,Established,Medium,2,1,0,0
Female,1,Yes,Yes,35,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,One year,Yes,Bank transfer,91.42,3377.41,No,96.49742857142857,-5.07742857142857,4,Established,High,1,0,0,1
Female,0,No,No,6,Yes,No,DSL,Yes,No,Yes,No,Yes,No,One year,No,Electronic check,63.22,503.52,No,83.92,-20.700000000000003,4,New,Medium,1,1,0,1
Male,0,No,No,10,No,No phone service,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Credit card,70.08,646.1,Yes,64.61,5.469999999999999,2,New,High,2,0,1,0
Female,0,Yes,No,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,26.14,704.35,No,25.155357142857145,0.9846428571428554,1,Established,Low,1,1,0,0
Male,0,No,No,48,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card,32.21,1541.5,No,32.114583333333336,0.09541666666666515,2,Established,Low,1,0,0,0
Male,0,No,No,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,32.6,18.0,No,18.0,14.600000000000001,2,New,Low,2,1,0,0
Male,0,No,No,68,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Two year,No,Bank transfer,91.24,6155.63,No,90.5239705882353,0.7160294117646941,3,Loyal,High,0,0,0,0
Female,0,No,No,72,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer,80.42,5778.86,No,80.26194444444444,0.1580555555555634,2,Loyal,High,2,0,0,0
Female,0,Yes,Yes,6,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,56.7,224.74,Yes,37.45666666666667,19.243333333333332,3,New,Medium,2,1,0,0
Male,0,Yes,No,7,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,87.43,797.59,No,113.94142857142857,-26.511428571428567,4,New,High,2,0,1,1
Female,0,No,No,62,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,61.57,3680.48,No,59.36258064516129,2.207419354838713,4,Loyal,Medium,2,1,1,0
Male,0,Yes,Yes,15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,38.57,408.54,No,27.236,11.334,2,Developing,Low,2,0,0,0
Female,0,Yes,No,13,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card,56.05,799.32,No,61.48615384615385,-5.43615384615385,1,Developing,Medium,2,0,0,0
Female,0,Yes,No,14,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,One year,No,Bank transfer,79.12,1074.13,No,76.72357142857143,2.3964285714285722,3,Developing,High,1,0,0,0
Male,0,Yes,Yes,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer,23.1,1210.38,No,23.73294117647059,-0.6329411764705881,1,Loyal,Low,0,0,0,0
Male,0,Yes,No,10,Yes,No,DSL,No,Yes,No,No,No,Yes,One year,No,Electronic check,60.93,607.57,No,60.757000000000005,0.1729999999999947,3,New,Medium,1,1,0,0
Female,0,Yes,No,14,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,One year,No,Mailed check,81.26,1105.4,No,78.95714285714287,2.3028571428571354,3,Developing,High,1,0,0,0
Male,0,Yes,No,29,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer,18.0,512.49,No,17.67206896551724,0.3279310344827593,0,Established,Low,1,0,0,0
Female,0,Yes,No,44,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,18.75,855.66,No,19.44681818181818,-0.6968181818181804,0,Established,Low,1,1,0,0
Male,0,No,No,72,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,64.11,4705.3,No,65.35138888888889,-1.241388888888892,4,Loyal,Medium,2,1,0,0
Male,0,No,No,18,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,106.05,1846.75,No,102.59722222222223,3.4527777777777686,6,Developing,Very High,2,1,0,1
Male,0,Yes,Yes,19,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,80.24,1560.58,No,82.13578947368421,-1.8957894736842178,3,Developing,High,2,1,0,0
Male,0,Yes,No,40,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Credit card,54.93,2158.38,No,53.959500000000006,0.9704999999999941,3,Established,Medium,2,0,1,0
Female,0,Yes,No,31,No,No phone service,DSL,No,No,No,No,Yes,Yes,One year,Yes,Electronic check,51.31,1559.69,No,50.31258064516129,0.997419354838712,2,Established,Medium,1,1,0,0
Male,0,No,No,44,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,76.92,3312.55,No,75.28522727272728,1.6347727272727184,4,Established,High,2,1,1,0
Female,0,No,Yes,18,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,46.79,817.19,No,45.39944444444445,1.3905555555555509,2,Developing,Medium,2,1,0,0
Female,0,No,No,45,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,78.18,3418.24,No,75.96088888888889,2.2191111111111184,4,Established,High,2,1,1,0
Female,0,No,No,67,Yes,No,DSL,No,Yes,Yes,No,Yes,No,One year,No,Mailed check,70.14,4606.69,No,68.7565671641791,1.3834328358208978,4,Loyal,High,1,0,0,0
Female,0,Yes,Yes,50,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,40.13,1931.92,No,38.638400000000004,1.4915999999999983,1,Loyal,Medium,2,1,0,1
Male,0,Yes,No,53,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,88.66,4516.44,No,85.21584905660377,3.444150943396224,4,Loyal,High,2,1,0,0
Female,0,Yes,No,5,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,40.97,127.23,No,25.446,15.523999999999997,1,New,Medium,2,1,0,0
Female,1,Yes,No,65,No,No phone service,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer,45.48,2914.28,No,44.835076923076926,0.6449230769230709,2,Loyal,Medium,2,0,0,1
Female,0,Yes,No,51,Yes,No,DSL,No,No,No,No,Yes,No,One year,Yes,Mailed check,50.71,2613.08,No,51.23686274509804,-0.5268627450980361,2,Loyal,Medium,1,0,0,0
Male,0,No,Yes,46,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer,102.13,4584.55,No,99.6641304347826,2.465869565217389,6,Established,Very High,2,0,0,1
Male,0,Yes,No,12,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,92.42,1103.84,No,91.98666666666666,0.4333333333333371,5,New,High,2,1,1,0
Male,0,No,Yes,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,24.4,1003.72,No,25.093,-0.6930000000000014,1,Established,Low,0,1,0,0
Female,1,Yes,No,49,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card,77.78,3787.17,No,77.2891836734694,0.4908163265306058,4,Loyal,High,2,0,0,0
Female,0,Yes,No,45,Yes,Yes,DSL,Yes,No,No,No,No,No,One year,Yes,Electronic check,65.92,2978.79,No,66.19533333333334,-0.2753333333333359,3,Established,Medium,1,1,0,1
Male,0,No,Yes,9,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Mailed check,53.9,499.43,No,55.492222222222225,-1.592222222222226,3,New,Medium,1,0,0,0
Male,0,Yes,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,25.42,44.19,No,14.729999999999999,10.690000000000003,1,New,Low,2,1,0,0
Male,0,Yes,No,35,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,59.66,2031.63,No,58.04657142857143,1.6134285714285639,4,Established,Medium,2,1,1,0
Male,0,Yes,No,52,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Mailed check,60.59,3160.97,No,60.78788461538461,-0.19788461538460922,3,Loyal,Medium,2,0,1,1
Male,0,No,Yes,28,No,No phone service,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,46.33,1207.05,No,43.10892857142857,3.2210714285714275,2,Established,Medium,2,0,0,0
Male,1,Yes,No,50,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,72.03,3418.13,No,68.3626,3.6674000000000007,2,Loyal,High,2,1,0,0
Female,1,No,No,70,No,No phone service,Fiber optic,No,No,No,Yes,No,Yes,One year,No,Mailed check,73.81,5104.86,No,72.92657142857142,0.8834285714285812,2,Loyal,High,1,0,1,0
Female,0,No,Yes,65,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,73.85,4751.05,No,73.09307692307692,0.7569230769230728,1,Loyal,High,2,0,0,0
Female,1,No,No,46,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,49.93,2304.82,Yes,50.10478260869566,-0.17478260869565787,2,Established,Medium,2,0,0,0
Female,0,Yes,No,53,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card,103.18,5472.98,No,103.26377358490565,-0.0837735849056429,7,Loyal,Very High,1,0,1,1
Female,0,No,No,7,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer,58.52,354.07,Yes,50.58142857142857,7.938571428571436,3,New,Medium,2,0,0,0
Male,1,Yes,No,7,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,One year,No,Electronic check,91.11,640.49,No,91.49857142857142,-0.38857142857142435,5,New,High,1,1,1,0
Female,0,No,Yes,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,41.39,2179.02,No,42.72588235294118,-1.3358823529411765,2,Loyal,Medium,2,1,0,0
Female,0,Yes,No,58,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,One year,No,Bank transfer,65.75,3794.73,No,65.42637931034483,0.3236206896551721,5,Loyal,Medium,1,0,0,0
Female,0,Yes,Yes,14,Yes,No,Fiber optic,No,No,No,Yes,No,No,Two year,Yes,Electronic check,75.59,979.8,No,69.98571428571428,5.604285714285723,2,Developing,High,0,1,1,0
Female,0,Yes,No,43,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card,66.74,2833.24,No,65.8893023255814,0.8506976744185977,1,Established,Medium,2,0,0,0
Female,0,No,Yes,21,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Credit card,83.39,1804.08,No,85.90857142857142,-2.51857142857142,3,Developing,High,0,0,0,0
Female,0,No,Yes,8,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,75.77,486.65,Yes,60.83125,14.938749999999999,2,New,High,2,1,0,0
Male,0,Yes,No,28,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card,83.98,2399.94,No,85.71214285714287,-1.7321428571428612,3,Established,High,2,0,0,0
Male,0,Yes,No,33,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,93.35,3031.84,No,91.8739393939394,1.4760606060605994,5,Established,High,2,1,0,1
Female,0,No,Yes,56,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,69.58,3978.95,No,71.05267857142857,-1.472678571428574,2,Loyal,Medium,2,1,0,0
Male,0,No,No,63,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Two year,No,Credit card,83.75,5293.33,No,84.02111111111111,-0.27111111111111086,4,Loyal,High,0,0,1,1
Male,0,No,Yes,68,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer,49.72,3423.99,No,50.35279411764706,-0.6327941176470588,3,Loyal,Medium,2,0,0,0
Male,0,Yes,No,8,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,52.88,490.88,No,61.36,-8.479999999999997,2,New,Medium,2,0,0,0
Female,0,No,Yes,67,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card,97.96,6645.27,No,99.18313432835822,-1.2231343283582277,6,Loyal,High,0,0,1,0
Male,0,No,No,38,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,92.09,3561.68,No,93.72842105263157,-1.6384210526315712,5,Established,High,2,1,0,1
Female,0,Yes,Yes,13,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,One year,No,Bank transfer,86.1,1038.88,No,79.91384615384617,6.186153846153829,4,Developing,High,1,0,0,0
Female,1,Yes,No,47,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card,93.58,4452.67,No,94.73765957446808,-1.1576595744680844,5,Established,High,2,0,0,1
Female,0,Yes,No,5,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card,18.0,18.0,No,3.6,14.4,0,New,Low,0,0,0,0
Male,0,Yes,No,34,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,89.48,2942.17,No,86.53441176470588,2.9455882352941245,5,Established,High,2,0,1,1
Female,0,No,No,60,No,No phone service,Fiber optic,No,No,No,Yes,Yes,No,One year,Yes,Mailed check,74.04,4430.21,No,73.83683333333333,0.20316666666667516,2,Loyal,High,1,0,1,0
Female,0,Yes,Yes,70,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card,63.29,4524.72,No,64.63885714285715,-1.348857142857149,3,Loyal,Medium,2,0,0,0
Female,0,No,Yes,21,No,No phone service,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Electronic check,95.35,1988.36,No,94.68380952380951,0.6661904761904793,4,Developing,High,0,1,1,1
Female,0,Yes,No,13,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Credit card,88.96,1087.55,Yes,83.6576923076923,5.302307692307693,3,Developing,High,0,0,0,0
Male,0,No,Yes,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,24.07,1055.37,No,25.127857142857142,-1.0578571428571415,1,Established,Low,1,1,0,0
Female,1,No,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,29.22,308.36,No,25.69666666666667,3.52333333333333,1,New,Low,2,1,0,0
Female,0,No,No,71,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,59.53,4258.17,No,59.974225352112676,-0.44422535211267444,3,Loyal,Medium,2,1,0,0
Female,0,No,No,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,36.75,887.56,No,36.98166666666666,-0.23166666666666202,2,Developing,Low,0,0,0,0
Female,0,Yes,No,14,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,One year,Yes,Electronic check,85.96,1121.87,No,80.13357142857141,5.826428571428579,4,Developing,High,1,1,0,1
Female,1,No,No,18,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Two year,Yes,Mailed check,87.31,1657.72,No,92.09555555555556,-4.785555555555561,4,Developing,High,0,0,1,0
Male,1,No,No,27,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,One year,Yes,Credit card,87.79,2233.86,No,82.73555555555556,5.054444444444442,4,Established,High,1,0,1,0
Female,0,Yes,No,54,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,80.81,4287.38,No,79.39592592592592,1.4140740740740796,3,Loyal,High,2,1,0,0
Female,0,No,No,63,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,28.35,1832.79,No,29.09190476190476,-0.7419047619047596,1,Loyal,Low,2,0,0,0
Male,0,Yes,No,54,No,No phone service,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,44.37,2621.03,Yes,48.537592592592596,-4.167592592592598,2,Loyal,Medium,2,0,0,0
Male,0,No,No,47,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,One year,Yes,Bank transfer,90.86,4124.55,No,87.75638297872341,3.103617021276591,3,Established,High,1,0,1,0
Female,0,Yes,No,20,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,50.95,1004.5,Yes,50.225,0.7250000000000014,2,Developing,Medium,2,0,0,0
Female,0,No,Yes,68,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card,66.7,4342.68,No,63.86294117647059,2.8370588235294107,4,Loyal,Medium,2,0,0,0
Female,1,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Mailed check,82.45,5920.29,No,82.22625,0.22375000000000966,3,Loyal,High,1,0,0,0
Male,0,Yes,No,46,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,87.06,3948.16,No,85.8295652173913,1.2304347826086968,4,Established,High,2,0,1,0
Female,0,Yes,Yes,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,30.01,1709.26,No,29.98701754385965,0.022982456140351104,1,Loyal,Low,2,1,0,0
